0.000 0 [WARN] Invalid argument "\"
c 
c Mallob -- a parallel and distributed platform for job scheduling, load balancing, and SAT solving
c Copyright (C) 2019-2025 Dominik Schreiber, Karlsruhe Institute of Technology, Germany
c 
c 0.001 0 Program options: -0o=0 -J=0 -SJ=0 -T=300 -adc=0 -aim=1 -ajpc=0 -ans=0 -apidir=.api -ba=4 -bem=1 -bicg=4 -br=0 -c=1 -cbbs=0 -cblm=1 -cblp=100000 -cdel=2 -cecpm=0 -cf=0 -cfci=10 -cfm=3 -cg=1 -ch=0 -checksums=0 -cjc=0 -client-app-threads=1 -cm=0 -cmp=0 -colors=0 -compact-proof=0 -cpshm=0 -csm=3 -cusv=1 -dc=0 -decay-distr=1 -decay-max=200 -decay-mean=50 -decay-min=1 -decay-stddev=3 -decpm=0 -delaymonkey=0 -div-elim=0 -div-fanout=0 -div-init-shuffle=0 -div-native=1 -div-noise=0 -div-phases=1 -div-reduce=0 -div-seeds=1 -dpa=1 -ds=0 -evpt=350 -evu=0 -extmem-disk-dir=.disk -fapii=0 -fcll=1 -g=0 -gclls=0 -h=0 -huca=0 -iff=0 -ilbd=0 -inotify=1 -interface-fs=0 -interface-ipc=0 -ipm=1 -ivdh=1 -jc=1 -jcl=0 -jcup=0.1 -jjp=0 -jwl=0 -l=1 -latencymonkey=0 -lbdpi=0 -lbdpo=0 -ljpc=32 -log=scripts/bnb/out//3/ -mbt=8388608 -mcips=5 -md=0 -mempanic=1 -mjps=0 -mlbdps=2 -mlpt=50000000 -mmpi=0 -mono=instances/bnb/main_under_300/bnb_n30_m2.cnf -mono-app=bnb -mscf=5 -nec=5 -no-import=0 -os=0 -otfc=0 -otfcm=1 -p=0.1 -pbbm=0 -plain-add-specific=0 -pph=0 -pre-cleanup=1 -prisma=0 -proof-debugging=0 -ps=0 -q=0 -qcll=8 -qlbdl=2 -randlbd=0 -reduce-delta=100 -reduce-max=980 -reduce-mean=700 -reduce-min=300 -reduce-stddev=150 -rlbd=3 -rpa=0 -rs=1 -rspaa=0 -s=0.5 -satsolver=C -scll=60 -scramble-lbds=0 -scsd=0 -seed=0 -sjd=0 -slbdl=60 -sleep=100 -spl=-1 -sswl=0 -t=1 -tmp=scripts/bnb/out//3/tmp/ -trace-dir=scripts/bnb/out//3/ -uninvert-proof=1 -v=2 -w=-1 -wam=10000 -warmup=0 -watchdog=1 -y=1 -yield=0 
c 0.001 0 Cleaning up pre-execution
c 0.001 0 Killing old subprocesses: "killall -9 build/mallob_sat_process 2>/dev/null"
c 0.008 0 Killing old subprocesses: "killall -9 build/impcheck_parse 2>/dev/null"
c 0.010 0 Killing old subprocesses: "killall -9 build/impcheck_check 2>/dev/null"
c 0.012 0 Killing old subprocesses: "killall -9 build/impcheck_confirm 2>/dev/null"
c 0.020 0 [WARN] Num bounce alternatives must be at most half the number of workers!
c 0.020 0 [WARN] Falling back to safe value r=1.
c 0.020 0 Set up API connector
c 0.020 0 Machine color 0 with 1 total workers (my rank: 0)
c 0.020 0 Assuming application "BNB" for mono job
c 154.046 0 [queue] In loop. Jobs left: 5299131
c 154.046 0 [queue] In loop. Jobs left: 5298131
c 154.047 0 [queue] In loop. Jobs left: 5297131
c 154.047 0 [queue] In loop. Jobs left: 5296131
c 154.048 0 [queue] In loop. Jobs left: 5295131
c 154.048 0 [queue] In loop. Jobs left: 5294131
c 154.049 0 [queue] In loop. Jobs left: 5293131
c 154.049 0 [queue] In loop. Jobs left: 5292131
c 154.050 0 [queue] In loop. Jobs left: 5291131
c 154.050 0 [queue] In loop. Jobs left: 5290131
c 154.051 0 [queue] In loop. Jobs left: 5289131
c 154.051 0 [queue] In loop. Jobs left: 5288131
c 154.052 0 [queue] In loop. Jobs left: 5287131
c 154.052 0 [queue] In loop. Jobs left: 5286131
c 154.052 0 [queue] In loop. Jobs left: 5285131
c 154.053 0 [queue] In loop. Jobs left: 5284131
c 154.053 0 [queue] In loop. Jobs left: 5283131
c 154.054 0 [queue] In loop. Jobs left: 5282131
c 154.054 0 [queue] In loop. Jobs left: 5281131
c 154.055 0 [queue] In loop. Jobs left: 5280131
c 154.055 0 [queue] In loop. Jobs left: 5279131
c 154.056 0 [queue] In loop. Jobs left: 5278131
c 154.056 0 [queue] In loop. Jobs left: 5277131
c 154.057 0 [queue] In loop. Jobs left: 5276131
c 154.057 0 [queue] In loop. Jobs left: 5275131
c 154.058 0 [queue] In loop. Jobs left: 5274131
c 154.058 0 [queue] In loop. Jobs left: 5273131
c 154.059 0 [queue] In loop. Jobs left: 5272131
c 154.059 0 [queue] In loop. Jobs left: 5271131
c 154.059 0 [queue] In loop. Jobs left: 5270131
c 154.060 0 [queue] In loop. Jobs left: 5269131
c 154.060 0 [queue] In loop. Jobs left: 5268131
c 154.061 0 [queue] In loop. Jobs left: 5267131
c 154.061 0 [queue] In loop. Jobs left: 5266131
c 154.062 0 [queue] In loop. Jobs left: 5265131
c 154.062 0 [queue] In loop. Jobs left: 5264131
c 154.063 0 [queue] In loop. Jobs left: 5263131
c 154.063 0 [queue] In loop. Jobs left: 5262131
c 154.064 0 [queue] In loop. Jobs left: 5261131
c 154.064 0 [queue] In loop. Jobs left: 5260131
c 154.065 0 [queue] In loop. Jobs left: 5259131
c 154.065 0 [queue] In loop. Jobs left: 5258131
c 154.066 0 [queue] In loop. Jobs left: 5257131
c 154.066 0 [queue] In loop. Jobs left: 5256131
c 154.067 0 [queue] In loop. Jobs left: 5255131
c 154.067 0 [queue] In loop. Jobs left: 5254131
c 154.068 0 [queue] In loop. Jobs left: 5253131
c 154.068 0 [queue] In loop. Jobs left: 5252131
c 154.069 0 [queue] In loop. Jobs left: 5251131
c 154.069 0 [queue] In loop. Jobs left: 5250131
c 154.069 0 [red] & [bou] Contributed {finished, lowerBound, upperBound} = {1, 10, 75} to all-reduction.
c 154.069 0 [red] & [bou] All-Reduction resulted in {finished, lowerBound, upperBound} = {1, 10, 75}.
c 154.069 0 [bou] Before reduction: {lower, upper, best} = {10, 75, 75}
c 154.069 0 [bou] After redution: {lower, upper, best} = {10, 75, 75}
c 154.070 0 [queue] In loop. Jobs left: 5249131
c 154.070 0 [queue] In loop. Jobs left: 5248131
c 154.070 0 [queue] In loop. Jobs left: 5247131
c 154.071 0 [queue] In loop. Jobs left: 5246131
c 154.071 0 [queue] In loop. Jobs left: 5245131
c 154.072 0 [queue] In loop. Jobs left: 5244131
c 154.072 0 [queue] In loop. Jobs left: 5243131
c 154.073 0 [queue] In loop. Jobs left: 5242131
c 154.073 0 [queue] In loop. Jobs left: 5241131
c 154.074 0 [queue] In loop. Jobs left: 5240131
c 154.074 0 [queue] In loop. Jobs left: 5239131
c 154.075 0 [queue] In loop. Jobs left: 5238131
c 154.075 0 [queue] In loop. Jobs left: 5237131
c 154.076 0 [queue] In loop. Jobs left: 5236131
c 154.076 0 [queue] In loop. Jobs left: 5235131
c 154.076 0 [queue] In loop. Jobs left: 5234131
c 154.077 0 [queue] In loop. Jobs left: 5233131
c 154.077 0 [queue] In loop. Jobs left: 5232131
c 154.078 0 [queue] In loop. Jobs left: 5231131
c 154.078 0 [queue] In loop. Jobs left: 5230131
c 154.079 0 [queue] In loop. Jobs left: 5229131
c 154.079 0 [queue] In loop. Jobs left: 5228131
c 154.080 0 [queue] In loop. Jobs left: 5227131
c 154.080 0 [queue] In loop. Jobs left: 5226131
c 154.081 0 [queue] In loop. Jobs left: 5225131
c 154.081 0 [queue] In loop. Jobs left: 5224131
c 154.082 0 [queue] In loop. Jobs left: 5223131
c 154.082 0 [queue] In loop. Jobs left: 5222131
c 154.083 0 [queue] In loop. Jobs left: 5221131
c 154.083 0 [queue] In loop. Jobs left: 5220131
c 154.083 0 [queue] In loop. Jobs left: 5219131
c 154.084 0 [queue] In loop. Jobs left: 5218131
c 154.084 0 [queue] In loop. Jobs left: 5217131
c 154.085 0 [queue] In loop. Jobs left: 5216131
c 154.085 0 [queue] In loop. Jobs left: 5215131
c 154.086 0 [queue] In loop. Jobs left: 5214131
c 154.086 0 [queue] In loop. Jobs left: 5213131
c 154.087 0 [queue] In loop. Jobs left: 5212131
c 154.087 0 [queue] In loop. Jobs left: 5211131
c 154.088 0 [queue] In loop. Jobs left: 5210131
c 154.088 0 [queue] In loop. Jobs left: 5209131
c 154.089 0 [queue] In loop. Jobs left: 5208131
c 154.089 0 [queue] In loop. Jobs left: 5207131
c 154.090 0 [queue] In loop. Jobs left: 5206131
c 154.090 0 [queue] In loop. Jobs left: 5205131
c 154.090 0 [queue] In loop. Jobs left: 5204131
c 154.091 0 [queue] In loop. Jobs left: 5203131
c 154.091 0 [queue] In loop. Jobs left: 5202131
c 154.092 0 [queue] In loop. Jobs left: 5201131
c 154.092 0 [queue] In loop. Jobs left: 5200131
c 154.093 0 [queue] In loop. Jobs left: 5199131
c 154.093 0 [queue] In loop. Jobs left: 5198131
c 154.094 0 [queue] In loop. Jobs left: 5197131
c 154.094 0 [queue] In loop. Jobs left: 5196131
c 154.095 0 [queue] In loop. Jobs left: 5195131
c 154.095 0 [queue] In loop. Jobs left: 5194131
c 154.096 0 [queue] In loop. Jobs left: 5193131
c 154.096 0 [queue] In loop. Jobs left: 5192131
c 154.097 0 [queue] In loop. Jobs left: 5191131
c 154.097 0 [queue] In loop. Jobs left: 5190131
c 154.098 0 [queue] In loop. Jobs left: 5189131
c 154.098 0 [queue] In loop. Jobs left: 5188131
c 154.098 0 [queue] In loop. Jobs left: 5187131
c 154.099 0 [queue] In loop. Jobs left: 5186131
c 154.099 0 [queue] In loop. Jobs left: 5185131
c 154.100 0 [queue] In loop. Jobs left: 5184131
c 154.100 0 [queue] In loop. Jobs left: 5183131
c 154.101 0 [queue] In loop. Jobs left: 5182131
c 154.101 0 [queue] In loop. Jobs left: 5181131
c 154.102 0 [queue] In loop. Jobs left: 5180131
c 154.102 0 [queue] In loop. Jobs left: 5179131
c 154.103 0 [queue] In loop. Jobs left: 5178131
c 154.103 0 [queue] In loop. Jobs left: 5177131
c 154.104 0 [queue] In loop. Jobs left: 5176131
c 154.104 0 [queue] In loop. Jobs left: 5175131
c 154.104 0 [queue] In loop. Jobs left: 5174131
c 154.105 0 [queue] In loop. Jobs left: 5173131
c 154.105 0 [queue] In loop. Jobs left: 5172131
c 154.106 0 [queue] In loop. Jobs left: 5171131
c 154.106 0 [queue] In loop. Jobs left: 5170131
c 154.107 0 [queue] In loop. Jobs left: 5169131
c 154.107 0 [queue] In loop. Jobs left: 5168131
c 154.108 0 [queue] In loop. Jobs left: 5167131
c 154.108 0 [queue] In loop. Jobs left: 5166131
c 154.109 0 [queue] In loop. Jobs left: 5165131
c 154.109 0 [queue] In loop. Jobs left: 5164131
c 154.110 0 [queue] In loop. Jobs left: 5163131
c 154.110 0 [queue] In loop. Jobs left: 5162131
c 154.111 0 [queue] In loop. Jobs left: 5161131
c 154.111 0 [queue] In loop. Jobs left: 5160131
c 154.112 0 [queue] In loop. Jobs left: 5159131
c 154.112 0 [queue] In loop. Jobs left: 5158131
c 154.113 0 [queue] In loop. Jobs left: 5157131
c 154.113 0 [queue] In loop. Jobs left: 5156131
c 154.114 0 [queue] In loop. Jobs left: 5155131
c 154.114 0 [queue] In loop. Jobs left: 5154131
c 154.115 0 [queue] In loop. Jobs left: 5153131
c 154.115 0 [queue] In loop. Jobs left: 5152131
c 154.116 0 [queue] In loop. Jobs left: 5151131
c 154.116 0 [queue] In loop. Jobs left: 5150131
c 154.116 0 [queue] In loop. Jobs left: 5149131
c 154.117 0 [queue] In loop. Jobs left: 5148131
c 154.117 0 [queue] In loop. Jobs left: 5147131
c 154.118 0 [queue] In loop. Jobs left: 5146131
c 154.118 0 [queue] In loop. Jobs left: 5145131
c 154.119 0 [queue] In loop. Jobs left: 5144131
c 154.119 0 [queue] In loop. Jobs left: 5143131
c 154.120 0 [queue] In loop. Jobs left: 5142131
c 154.120 0 [queue] In loop. Jobs left: 5141131
c 154.121 0 [queue] In loop. Jobs left: 5140131
c 154.121 0 [queue] In loop. Jobs left: 5139131
c 154.122 0 [queue] In loop. Jobs left: 5138131
c 154.122 0 [queue] In loop. Jobs left: 5137131
c 154.123 0 [queue] In loop. Jobs left: 5136131
c 154.123 0 [queue] In loop. Jobs left: 5135131
c 154.123 0 [queue] In loop. Jobs left: 5134131
c 154.124 0 [queue] In loop. Jobs left: 5133131
c 154.124 0 [queue] In loop. Jobs left: 5132131
c 154.125 0 [queue] In loop. Jobs left: 5131131
c 154.125 0 [queue] In loop. Jobs left: 5130131
c 154.126 0 [queue] In loop. Jobs left: 5129131
c 154.126 0 [queue] In loop. Jobs left: 5128131
c 154.127 0 [queue] In loop. Jobs left: 5127131
c 154.127 0 [queue] In loop. Jobs left: 5126131
c 154.128 0 [queue] In loop. Jobs left: 5125131
c 154.128 0 [queue] In loop. Jobs left: 5124131
c 154.129 0 [queue] In loop. Jobs left: 5123131
c 154.129 0 [queue] In loop. Jobs left: 5122131
c 154.130 0 [queue] In loop. Jobs left: 5121131
c 154.130 0 [queue] In loop. Jobs left: 5120131
c 154.130 0 [queue] In loop. Jobs left: 5119131
c 154.131 0 [queue] In loop. Jobs left: 5118131
c 154.131 0 [queue] In loop. Jobs left: 5117131
c 154.132 0 [queue] In loop. Jobs left: 5116131
c 154.132 0 [queue] In loop. Jobs left: 5115131
c 154.133 0 [queue] In loop. Jobs left: 5114131
c 154.133 0 [queue] In loop. Jobs left: 5113131
c 154.134 0 [queue] In loop. Jobs left: 5112131
c 154.134 0 [queue] In loop. Jobs left: 5111131
c 154.135 0 [queue] In loop. Jobs left: 5110131
c 154.135 0 [queue] In loop. Jobs left: 5109131
c 154.136 0 [queue] In loop. Jobs left: 5108131
c 154.136 0 [queue] In loop. Jobs left: 5107131
c 154.137 0 [queue] In loop. Jobs left: 5106131
c 154.137 0 [queue] In loop. Jobs left: 5105131
c 154.137 0 [queue] In loop. Jobs left: 5104131
c 154.138 0 [queue] In loop. Jobs left: 5103131
c 154.138 0 [queue] In loop. Jobs left: 5102131
c 154.139 0 [queue] In loop. Jobs left: 5101131
c 154.139 0 [queue] In loop. Jobs left: 5100131
c 154.140 0 [queue] In loop. Jobs left: 5099131
c 154.140 0 [queue] In loop. Jobs left: 5098131
c 154.141 0 [queue] In loop. Jobs left: 5097131
c 154.141 0 [queue] In loop. Jobs left: 5096131
c 154.142 0 [queue] In loop. Jobs left: 5095131
c 154.142 0 [queue] In loop. Jobs left: 5094131
c 154.143 0 [queue] In loop. Jobs left: 5093131
c 154.143 0 [queue] In loop. Jobs left: 5092131
c 154.144 0 [queue] In loop. Jobs left: 5091131
c 154.144 0 [queue] In loop. Jobs left: 5090131
c 154.144 0 [queue] In loop. Jobs left: 5089131
c 154.145 0 [queue] In loop. Jobs left: 5088131
c 154.145 0 [queue] In loop. Jobs left: 5087131
c 154.146 0 [queue] In loop. Jobs left: 5086131
c 154.146 0 [queue] In loop. Jobs left: 5085131
c 154.147 0 [queue] In loop. Jobs left: 5084131
c 154.147 0 [queue] In loop. Jobs left: 5083131
c 154.148 0 [queue] In loop. Jobs left: 5082131
c 154.148 0 [queue] In loop. Jobs left: 5081131
c 154.149 0 [queue] In loop. Jobs left: 5080131
c 154.149 0 [queue] In loop. Jobs left: 5079131
c 154.150 0 [queue] In loop. Jobs left: 5078131
c 154.150 0 [queue] In loop. Jobs left: 5077131
c 154.151 0 [queue] In loop. Jobs left: 5076131
c 154.151 0 [queue] In loop. Jobs left: 5075131
c 154.151 0 [queue] In loop. Jobs left: 5074131
c 154.152 0 [queue] In loop. Jobs left: 5073131
c 154.152 0 [queue] In loop. Jobs left: 5072131
c 154.153 0 [queue] In loop. Jobs left: 5071131
c 154.153 0 [queue] In loop. Jobs left: 5070131
c 154.154 0 [queue] In loop. Jobs left: 5069131
c 154.154 0 [queue] In loop. Jobs left: 5068131
c 154.155 0 [queue] In loop. Jobs left: 5067131
c 154.155 0 [queue] In loop. Jobs left: 5066131
c 154.156 0 [queue] In loop. Jobs left: 5065131
c 154.156 0 [queue] In loop. Jobs left: 5064131
c 154.157 0 [queue] In loop. Jobs left: 5063131
c 154.157 0 [queue] In loop. Jobs left: 5062131
c 154.158 0 [queue] In loop. Jobs left: 5061131
c 154.158 0 [queue] In loop. Jobs left: 5060131
c 154.159 0 [queue] In loop. Jobs left: 5059131
c 154.159 0 [queue] In loop. Jobs left: 5058131
c 154.159 0 [queue] In loop. Jobs left: 5057131
c 154.160 0 [queue] In loop. Jobs left: 5056131
c 154.160 0 [queue] In loop. Jobs left: 5055131
c 154.161 0 [queue] In loop. Jobs left: 5054131
c 154.161 0 [queue] In loop. Jobs left: 5053131
c 154.162 0 [queue] In loop. Jobs left: 5052131
c 154.162 0 [queue] In loop. Jobs left: 5051131
c 154.163 0 [queue] In loop. Jobs left: 5050131
c 154.163 0 [queue] In loop. Jobs left: 5049131
c 154.164 0 [queue] In loop. Jobs left: 5048131
c 154.164 0 [queue] In loop. Jobs left: 5047131
c 154.165 0 [queue] In loop. Jobs left: 5046131
c 154.165 0 [queue] In loop. Jobs left: 5045131
c 154.166 0 [queue] In loop. Jobs left: 5044131
c 154.166 0 [queue] In loop. Jobs left: 5043131
c 154.166 0 [queue] In loop. Jobs left: 5042131
c 154.167 0 [queue] In loop. Jobs left: 5041131
c 154.167 0 [queue] In loop. Jobs left: 5040131
c 154.168 0 [queue] In loop. Jobs left: 5039131
c 154.168 0 [queue] In loop. Jobs left: 5038131
c 154.169 0 [queue] In loop. Jobs left: 5037131
c 154.169 0 [queue] In loop. Jobs left: 5036131
c 154.170 0 [queue] In loop. Jobs left: 5035131
c 154.170 0 [red] & [bou] Contributed {finished, lowerBound, upperBound} = {1, 10, 75} to all-reduction.
c 154.170 0 [red] & [bou] All-Reduction resulted in {finished, lowerBound, upperBound} = {1, 10, 75}.
c 154.170 0 [bou] Before reduction: {lower, upper, best} = {10, 75, 75}
c 154.170 0 [bou] After redution: {lower, upper, best} = {10, 75, 75}
c 154.170 0 [queue] In loop. Jobs left: 5034131
c 154.171 0 [queue] In loop. Jobs left: 5033131
c 154.171 0 [queue] In loop. Jobs left: 5032131
c 154.172 0 [queue] In loop. Jobs left: 5031131
c 154.172 0 [queue] In loop. Jobs left: 5030131
c 154.173 0 [queue] In loop. Jobs left: 5029131
c 154.173 0 [queue] In loop. Jobs left: 5028131
c 154.173 0 [queue] In loop. Jobs left: 5027131
c 154.174 0 [queue] In loop. Jobs left: 5026131
c 154.174 0 [queue] In loop. Jobs left: 5025131
c 154.175 0 [queue] In loop. Jobs left: 5024131
c 154.175 0 [queue] In loop. Jobs left: 5023131
c 154.176 0 [queue] In loop. Jobs left: 5022131
c 154.176 0 [queue] In loop. Jobs left: 5021131
c 154.177 0 [queue] In loop. Jobs left: 5020131
c 154.177 0 [queue] In loop. Jobs left: 5019131
c 154.178 0 [queue] In loop. Jobs left: 5018131
c 154.178 0 [queue] In loop. Jobs left: 5017131
c 154.179 0 [queue] In loop. Jobs left: 5016131
c 154.179 0 [queue] In loop. Jobs left: 5015131
c 154.180 0 [queue] In loop. Jobs left: 5014131
c 154.180 0 [queue] In loop. Jobs left: 5013131
c 154.180 0 [queue] In loop. Jobs left: 5012131
c 154.181 0 [queue] In loop. Jobs left: 5011131
c 154.181 0 [queue] In loop. Jobs left: 5010131
c 154.182 0 [queue] In loop. Jobs left: 5009131
c 154.182 0 [queue] In loop. Jobs left: 5008131
c 154.183 0 [queue] In loop. Jobs left: 5007131
c 154.183 0 [queue] In loop. Jobs left: 5006131
c 154.184 0 [queue] In loop. Jobs left: 5005131
c 154.184 0 [queue] In loop. Jobs left: 5004131
c 154.185 0 [queue] In loop. Jobs left: 5003131
c 154.185 0 [queue] In loop. Jobs left: 5002131
c 154.186 0 [queue] In loop. Jobs left: 5001131
c 154.186 0 [queue] In loop. Jobs left: 5000131
c 154.187 0 [queue] In loop. Jobs left: 4999131
c 154.187 0 [queue] In loop. Jobs left: 4998131
c 154.188 0 [queue] In loop. Jobs left: 4997131
c 154.188 0 [queue] In loop. Jobs left: 4996131
c 154.188 0 [queue] In loop. Jobs left: 4995131
c 154.189 0 [queue] In loop. Jobs left: 4994131
c 154.189 0 [queue] In loop. Jobs left: 4993131
c 154.190 0 [queue] In loop. Jobs left: 4992131
c 154.190 0 [queue] In loop. Jobs left: 4991131
c 154.191 0 [queue] In loop. Jobs left: 4990131
c 154.191 0 [queue] In loop. Jobs left: 4989131
c 154.192 0 [queue] In loop. Jobs left: 4988131
c 154.192 0 [queue] In loop. Jobs left: 4987131
c 154.193 0 [queue] In loop. Jobs left: 4986131
c 154.193 0 [queue] In loop. Jobs left: 4985131
c 154.194 0 [queue] In loop. Jobs left: 4984131
c 154.194 0 [queue] In loop. Jobs left: 4983131
c 154.195 0 [queue] In loop. Jobs left: 4982131
c 154.195 0 [queue] In loop. Jobs left: 4981131
c 154.195 0 [queue] In loop. Jobs left: 4980131
c 154.196 0 [queue] In loop. Jobs left: 4979131
c 154.196 0 [queue] In loop. Jobs left: 4978131
c 154.197 0 [queue] In loop. Jobs left: 4977131
c 154.197 0 [queue] In loop. Jobs left: 4976131
c 154.198 0 [queue] In loop. Jobs left: 4975131
c 154.198 0 [queue] In loop. Jobs left: 4974131
c 154.199 0 [queue] In loop. Jobs left: 4973131
c 154.199 0 [queue] In loop. Jobs left: 4972131
c 154.200 0 [queue] In loop. Jobs left: 4971131
c 154.200 0 [queue] In loop. Jobs left: 4970131
c 154.201 0 [queue] In loop. Jobs left: 4969131
c 154.201 0 [queue] In loop. Jobs left: 4968131
c 154.202 0 [queue] In loop. Jobs left: 4967131
c 154.202 0 [queue] In loop. Jobs left: 4966131
c 154.202 0 [queue] In loop. Jobs left: 4965131
c 154.203 0 [queue] In loop. Jobs left: 4964131
c 154.203 0 [queue] In loop. Jobs left: 4963131
c 154.204 0 [queue] In loop. Jobs left: 4962131
c 154.204 0 [queue] In loop. Jobs left: 4961131
c 154.205 0 [queue] In loop. Jobs left: 4960131
c 154.205 0 [queue] In loop. Jobs left: 4959131
c 154.206 0 [queue] In loop. Jobs left: 4958131
c 154.206 0 [queue] In loop. Jobs left: 4957131
c 154.207 0 [queue] In loop. Jobs left: 4956131
c 154.207 0 [queue] In loop. Jobs left: 4955131
c 154.208 0 [queue] In loop. Jobs left: 4954131
c 154.208 0 [queue] In loop. Jobs left: 4953131
c 154.209 0 [queue] In loop. Jobs left: 4952131
c 154.209 0 [queue] In loop. Jobs left: 4951131
c 154.210 0 [queue] In loop. Jobs left: 4950131
c 154.210 0 [queue] In loop. Jobs left: 4949131
c 154.210 0 [queue] In loop. Jobs left: 4948131
c 154.211 0 [queue] In loop. Jobs left: 4947131
c 154.211 0 [queue] In loop. Jobs left: 4946131
c 154.212 0 [queue] In loop. Jobs left: 4945131
c 154.212 0 [queue] In loop. Jobs left: 4944131
c 154.213 0 [queue] In loop. Jobs left: 4943131
c 154.213 0 [queue] In loop. Jobs left: 4942131
c 154.214 0 [queue] In loop. Jobs left: 4941131
c 154.214 0 [queue] In loop. Jobs left: 4940131
c 154.215 0 [queue] In loop. Jobs left: 4939131
c 154.215 0 [queue] In loop. Jobs left: 4938131
c 154.216 0 [queue] In loop. Jobs left: 4937131
c 154.216 0 [queue] In loop. Jobs left: 4936131
c 154.217 0 [queue] In loop. Jobs left: 4935131
c 154.217 0 [queue] In loop. Jobs left: 4934131
c 154.218 0 [queue] In loop. Jobs left: 4933131
c 154.218 0 [queue] In loop. Jobs left: 4932131
c 154.218 0 [queue] In loop. Jobs left: 4931131
c 154.219 0 [queue] In loop. Jobs left: 4930131
c 154.219 0 [queue] In loop. Jobs left: 4929131
c 154.220 0 [queue] In loop. Jobs left: 4928131
c 154.220 0 [queue] In loop. Jobs left: 4927131
c 154.221 0 [queue] In loop. Jobs left: 4926131
c 154.221 0 [queue] In loop. Jobs left: 4925131
c 154.222 0 [queue] In loop. Jobs left: 4924131
c 154.222 0 [queue] In loop. Jobs left: 4923131
c 154.223 0 [queue] In loop. Jobs left: 4922131
c 154.223 0 [queue] In loop. Jobs left: 4921131
c 154.224 0 [queue] In loop. Jobs left: 4920131
c 154.224 0 [queue] In loop. Jobs left: 4919131
c 154.225 0 [queue] In loop. Jobs left: 4918131
c 154.225 0 [queue] In loop. Jobs left: 4917131
c 154.225 0 [queue] In loop. Jobs left: 4916131
c 154.226 0 [queue] In loop. Jobs left: 4915131
c 154.226 0 [queue] In loop. Jobs left: 4914131
c 154.227 0 [queue] In loop. Jobs left: 4913131
c 154.227 0 [queue] In loop. Jobs left: 4912131
c 154.228 0 [queue] In loop. Jobs left: 4911131
c 154.228 0 [queue] In loop. Jobs left: 4910131
c 154.229 0 [queue] In loop. Jobs left: 4909131
c 154.229 0 [queue] In loop. Jobs left: 4908131
c 154.230 0 [queue] In loop. Jobs left: 4907131
c 154.230 0 [queue] In loop. Jobs left: 4906131
c 154.231 0 [queue] In loop. Jobs left: 4905131
c 154.231 0 [queue] In loop. Jobs left: 4904131
c 154.231 0 [queue] In loop. Jobs left: 4903131
c 154.232 0 [queue] In loop. Jobs left: 4902131
c 154.232 0 [queue] In loop. Jobs left: 4901131
c 154.233 0 [queue] In loop. Jobs left: 4900131
c 154.233 0 [queue] In loop. Jobs left: 4899131
c 154.234 0 [queue] In loop. Jobs left: 4898131
c 154.234 0 [queue] In loop. Jobs left: 4897131
c 154.235 0 [queue] In loop. Jobs left: 4896131
c 154.235 0 [queue] In loop. Jobs left: 4895131
c 154.236 0 [queue] In loop. Jobs left: 4894131
c 154.236 0 [queue] In loop. Jobs left: 4893131
c 154.237 0 [queue] In loop. Jobs left: 4892131
c 154.237 0 [queue] In loop. Jobs left: 4891131
c 154.238 0 [queue] In loop. Jobs left: 4890131
c 154.238 0 [queue] In loop. Jobs left: 4889131
c 154.239 0 [queue] In loop. Jobs left: 4888131
c 154.239 0 [queue] In loop. Jobs left: 4887131
c 154.239 0 [queue] In loop. Jobs left: 4886131
c 154.240 0 [queue] In loop. Jobs left: 4885131
c 154.240 0 [queue] In loop. Jobs left: 4884131
c 154.241 0 [queue] In loop. Jobs left: 4883131
c 154.241 0 [queue] In loop. Jobs left: 4882131
c 154.242 0 [queue] In loop. Jobs left: 4881131
c 154.242 0 [queue] In loop. Jobs left: 4880131
c 154.243 0 [queue] In loop. Jobs left: 4879131
c 154.243 0 [queue] In loop. Jobs left: 4878131
c 154.244 0 [queue] In loop. Jobs left: 4877131
c 154.244 0 [queue] In loop. Jobs left: 4876131
c 154.245 0 [queue] In loop. Jobs left: 4875131
c 154.245 0 [queue] In loop. Jobs left: 4874131
c 154.246 0 [queue] In loop. Jobs left: 4873131
c 154.246 0 [queue] In loop. Jobs left: 4872131
c 154.246 0 [queue] In loop. Jobs left: 4871131
c 154.247 0 [queue] In loop. Jobs left: 4870131
c 154.247 0 [queue] In loop. Jobs left: 4869131
c 154.248 0 [queue] In loop. Jobs left: 4868131
c 154.248 0 [queue] In loop. Jobs left: 4867131
c 154.249 0 [queue] In loop. Jobs left: 4866131
c 154.249 0 [queue] In loop. Jobs left: 4865131
c 154.250 0 [queue] In loop. Jobs left: 4864131
c 154.250 0 [queue] In loop. Jobs left: 4863131
c 154.251 0 [queue] In loop. Jobs left: 4862131
c 154.251 0 [queue] In loop. Jobs left: 4861131
c 154.252 0 [queue] In loop. Jobs left: 4860131
c 154.252 0 [queue] In loop. Jobs left: 4859131
c 154.253 0 [queue] In loop. Jobs left: 4858131
c 154.253 0 [queue] In loop. Jobs left: 4857131
c 154.253 0 [queue] In loop. Jobs left: 4856131
c 154.254 0 [queue] In loop. Jobs left: 4855131
c 154.254 0 [queue] In loop. Jobs left: 4854131
c 154.255 0 sysstate busyratio=1.000 cmtdratio=0.000 jobs=1 globmem=2.74GB newreqs=0 hops=0
